#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2013-07-27T22:36:49 [V1.97 (28-Nov-2012)]
#   In case of problem, please report to: question@simbad.u-strasbg.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.97 (28-Nov-2012) 
#INFO -ref=VIZ51f44b552540 
#INFO -out.max=99999 
#INFO queryParameters=11 
#-oc.form=sexa
#-out.max=99999
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/ApJ/632/266&tab:{J/ApJ/632/266/table2}&key:source=J/ApJ/632/266&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-source=J/ApJ/632/266/table2
#-order=I
#-out=Vmag
#-out=Imag
#-out=Class
#

#RESOURCE=yCat_16320266
#Name: J/ApJ/632/266
#Title: WFPC2 photometry of the globular cluster M5 (Layden+, 2005)
#Table J_ApJ_632_266_table2:
#Name: J/ApJ/632/266/table2
#Title: WFPC2 photometry
#---Details of Columns:
    Vmag (mag) (F6.3)  HST/WFPC2 F555W V band magnitude [ucd=phot.mag;em.opt.V]
    Imag (mag) (F6.3)  HST/WFPC2 F814W I band magnitude [ucd=phot.mag;em.opt.I]
    Class      (F5.2)  SExtractor class indicator of object (5) [ucd=meta.code.class]
------ ------ -----
25.098 23.252  0.93
25.635 23.762  0.99
24.878 23.125  0.99
25.110 23.257  1.00
25.606 23.714  0.94
26.300 24.271  0.92
21.418 20.396  0.98
21.517 20.465  1.00
22.084 20.878  1.00
26.324 24.165  0.04
22.961 21.516  0.99
27.838 26.377  0.18
25.736 23.872  0.98
21.817 20.710  0.98
24.046 22.384  0.98
25.424 23.548  0.98
24.677 22.886  0.70
26.690 24.465  0.64
25.202 23.267  0.60
25.778 23.816  0.99
27.389 26.444  0.09
22.928 21.475  0.98
23.747 22.128  0.98
20.988 20.074  1.00
26.169 25.471  0.01
28.993 35.077  0.67
24.649 22.907  0.97
20.245 19.455  1.00
27.596 26.689  0.01
27.311 26.373  0.13
27.023 26.241  0.00
26.328 24.356  0.55
28.271 33.444  0.12
18.925 18.312  1.00
27.365 26.429  0.09
27.908 31.107  0.09
25.398 23.550  1.00
26.714 24.709  0.00
22.884 21.469  0.99
24.785 23.018  0.99
25.435 23.542  0.98
27.212 26.025  0.00
25.039 23.186  0.90
21.471 20.440  0.98
23.000 21.558  0.94
27.323 26.302  0.00
23.430 21.937  0.98
27.095 26.345  0.36
24.248 22.571  0.98
27.533 25.923  0.57
23.283 21.772  0.98
27.255 26.450  0.00
24.955 23.216  0.58
23.755 22.170  0.96
24.641 22.884  0.89
24.079 22.410  0.91
26.969 26.512  0.78
23.480 21.924  0.99
26.971 26.604  0.17
21.475 20.456  0.98
22.553 21.217  1.00
21.435 20.419  1.00
23.730 22.103  1.00
25.342 23.421  0.98
24.029 22.395  0.95
25.198 23.350  0.91
26.260 24.224  0.97
21.600 20.522  1.00
19.127 18.470  0.99
22.994 21.543  1.00
26.897 26.614  0.00
24.434 22.658  0.98
24.769 22.956  0.98
23.135 21.647  0.99
23.413 21.871  0.99
19.472 18.812  1.00
25.555 23.593  0.88
26.584 24.450  0.03
27.183 26.540  0.08
19.179 18.551  0.98
20.077 19.309  0.98
20.300 19.523  0.98
25.243 23.409  0.38
25.483 23.623  0.96
21.995 20.858  0.98
21.754 20.672  0.98
23.149 21.669  0.99
22.386 21.105  1.00
24.834 23.103  0.99
19.552 18.854  1.00
23.887 22.283  0.99
20.252 19.474  0.98
27.180 26.392  0.00
27.343 27.018  0.11
26.009 24.212  0.67
26.174 24.183  0.67
27.276 26.865  0.06
24.743 23.036  1.00
24.767 23.062  1.00
25.211 23.326  1.00
26.686 24.516  0.37
27.948 33.592  0.00
23.606 22.029  0.98
18.588 17.958  0.98
19.179 18.506  1.00
25.371 23.546  0.97
24.282 22.596  0.99
27.327 26.585  0.01
26.268 24.163  0.97
27.442 26.364  0.00
25.626 23.597  0.82
24.103 22.302  0.95
24.750 22.936  0.97
26.300 24.243  0.98
22.269 21.016  0.99
25.756 23.804  0.97
27.511 26.350  0.02
27.537 34.191  0.02
24.156 22.462  0.85
24.178 22.519  1.00
17.995 17.341  0.98
23.896 22.259  1.00
27.267 27.068  0.00
24.107 22.412  1.00
21.348 20.299  0.98
24.671 22.902  0.99
25.960 24.020  0.97
23.875 22.248  0.99
23.915 22.316  0.98
20.051 19.339  0.98
25.295 23.400  1.00
25.838 23.936  0.99
22.810 21.415  0.98
22.263 21.016  0.98
24.494 22.765  0.97
25.253 23.377  0.97
24.277 22.602  0.97
26.042 24.006  0.83
17.965 17.334  0.98
24.740 22.974  0.97
21.920 20.797  0.99
24.904 23.068  0.96
19.016 18.386  1.00
23.826 22.244  1.00
25.018 23.129  0.99
27.325 25.237  0.11
20.521 19.702  0.98
24.773 22.964  0.95
25.018 23.084  0.23
27.572 26.448  0.03
25.039 23.233  0.98
24.379 22.672  0.65
26.946 24.750  0.85
21.191 20.237  0.99
27.535 26.478  0.07
23.466 21.903  0.92
26.561 24.521  0.93
18.292 17.677  1.00
20.843 19.959  0.98
24.593 22.801  1.00
24.083 22.415  0.97
24.691 22.898  0.98
25.392 23.580  0.99
25.216 23.343  0.97
25.415 24.053  0.01
25.127 23.271  0.96
22.138 20.924  0.98
27.223 26.463  0.00
24.361 22.612  1.00
27.045 25.189  0.80
25.847 24.145  0.03
27.760 26.829  0.01
24.133 22.456  1.00
21.441 20.421  1.00
23.411 21.881  0.98
27.178 29.084  0.00
26.667 24.475  0.93
20.758 19.903  0.98
17.964 17.312  1.00
22.826 21.423  0.98
24.936 23.073  0.98
26.092 24.065  0.97
23.488 21.934  1.00
26.310 26.492  0.00
25.282 23.427  1.00
22.303 21.038  1.00
26.841 24.773  0.79
26.319 24.235  0.71
23.581 22.000  0.99
26.911 26.032  0.00
27.159 24.569  0.95
20.989 20.089  1.00
25.956 23.989  0.98
24.943 23.159  0.37
24.822 23.120  0.82
19.822 19.135  0.98
23.831 23.705  0.22
27.486 30.357  0.00
20.528 19.700  1.00
26.175 25.779  0.00
24.458 22.733  0.98
26.724 26.008  0.49
27.300 26.280  0.00
23.395 21.360  0.03
26.917 25.708  0.05
25.126 23.330  0.97
26.878 24.793  0.49
28.708 34.442  0.06
27.324 31.093  0.00
20.508 19.687  0.98
24.828 23.009  0.99
25.681 23.811  0.98
26.705 26.777  0.01
26.148 24.295  0.99
26.910 26.510  0.19
22.838 21.446  1.00
26.836 24.711  0.86
27.255 26.390  0.18
18.878 18.233  1.00
23.839 22.252  0.64
20.833 19.949  1.00
27.481 25.260  0.68
24.353 22.653  0.96
23.498 21.862  0.98
27.248 26.769  0.02
19.308 18.664  0.98
26.481 24.590  0.00
21.879 20.753  0.98
27.259 26.541  0.71
21.952 20.789  0.99
23.728 22.135  1.00
26.989 26.731  0.00
25.432 25.556  0.02
24.961 23.102  1.00
24.021 22.392  0.96
24.566 22.805  0.48
27.492 27.055  0.07
19.304 18.623  1.00
18.701 18.128  1.00
27.892 32.131  0.02
26.470 25.255  0.95
22.132 20.918  0.98
22.854 21.441  0.99
23.825 22.214  0.95
25.324 23.533  0.95
25.824 23.954  0.64
27.369 26.039  0.00
25.267 23.405  0.97
26.140 25.765  0.08
21.228 20.270  0.98
21.408 20.400  0.99
25.058 23.228  0.75
25.430 23.575  0.76
26.366 24.225  0.21
25.392 23.503  0.94
21.168 20.195  0.98
20.789 19.917  0.98
24.107 22.428  0.95
24.284 22.580  0.97
20.012 19.275  0.98
22.681 21.308  0.99
25.243 23.407  0.66
26.295 24.160  0.75
27.361 26.338  0.06
24.406 22.689  0.95
26.253 24.237  0.07
24.798 23.014  0.98
25.779 23.756  1.00
23.494 21.930  0.99
27.277 27.144  0.52
24.493 22.731  0.98
22.381 21.111  1.00
21.828 20.734  1.00
22.520 21.191  0.99
26.129 25.420  0.02
28.881 35.430  0.00
24.556 22.815  1.00
26.974 26.807  0.00
27.286 26.604  0.01
18.767 18.159  1.00
23.676 22.099  1.00
25.284 23.363  0.98
27.284 26.491  0.03
23.632 22.029  0.97
25.308 23.486  0.98
18.816 18.202  1.00
21.961 20.776  0.98
20.389 19.597  1.00
24.380 22.661  0.98
26.674 26.006  0.46
24.655 22.932  0.98
27.066 26.408  0.00
25.682 23.787  0.91
25.674 23.773  0.97
26.438 24.905  0.00
27.436 26.909  0.02
23.846 22.214  1.00
26.266 25.560  0.00
24.149 22.462  0.97
22.100 20.904  0.99
25.522 23.620  0.45
21.345 20.354  1.00
24.581 22.839  0.98
26.256 24.276  0.00
24.114 22.398  1.00
27.072 26.646  0.00
25.216 23.342  1.00
26.408 24.456  0.93
27.019 26.799  0.05
19.680 18.971  1.00
27.323 26.794  0.09
25.524 23.671  1.00
26.562 25.541  0.00
27.481 26.545  0.00
24.208 22.536  0.99
24.418 22.737  1.00
24.290 22.578  0.98
26.424 25.670  0.00
24.334 22.614  0.91
27.074 26.684  0.42
20.524 19.700  1.00
23.603 22.040  0.99
26.487 24.445  0.84
26.719 26.662  0.00
27.586 25.450  0.01
23.780 22.204  0.96
21.887 20.719  1.00
27.590 25.360  0.01
25.090 23.254  0.99
23.886 22.260  1.00
23.994 22.341  0.98
27.921 31.050  0.01
27.713 26.894  0.68
22.884 21.456  0.98
26.329 25.717  0.00
27.096 26.554  0.01
27.702 26.527  0.00
25.659 23.746  0.99
21.731 20.632  1.00
27.507 26.711  0.09
23.646 22.093  1.00
23.725 22.159  0.84
27.028 24.796  0.80
23.528 22.002  0.98
27.443 26.489  0.01
25.186 23.243  1.00
27.845 30.374  0.13
24.309 22.656  0.91
26.809 26.694  0.00
24.770 22.934  0.97
28.816 35.970  0.00
23.190 21.683  0.99
26.862 26.442  0.00
23.868 22.219  0.95
25.630 23.735  0.98
27.460 28.675  0.00
25.078 23.292  1.00
24.339 22.688  0.98
24.534 22.812  0.98
24.568 22.842  0.98
25.568 23.551  0.95
20.111 19.368  1.00
26.976 27.168  0.12
24.416 22.741  0.83
23.338 21.702  1.00
18.808 18.195  1.00
19.247 18.553  1.00
28.883 34.084  0.00
26.110 24.125  0.93
25.118 23.261  0.60
25.052 23.279  0.85
26.257 24.298  0.93
23.568 21.995  0.95
27.680 26.924  0.15
23.453 21.923  0.90
25.758 23.884  0.33
26.583 26.317  0.69
23.257 21.725  0.98
22.931 21.526  0.99
24.637 22.868  1.00
24.334 22.656  0.99
20.944 20.042  0.98
25.557 23.725  0.76
22.209 21.002  1.00
25.582 23.689  0.22
21.584 20.528  0.98
26.736 26.030  0.00
26.005 23.883  0.64
26.420 24.489  0.36
19.363 18.716  1.00
25.969 24.213  0.49
24.157 22.494  0.98
27.807 26.495  0.07
25.927 23.953  0.70
26.763 26.989  0.01
27.405 26.804  0.01
25.091 23.242  0.77
28.143 33.275  0.00
25.242 23.369  0.87
20.718 19.865  0.98
26.801 26.144  0.00
26.111 24.198  0.98
24.477 22.740  0.95
26.682 24.573  0.06
24.613 22.900  0.86
26.563 25.100  0.83
20.139 19.352  0.99
27.562 26.357  0.01
23.989 22.317  1.00
25.755 23.828  0.31
27.050 26.864  0.01
21.367 20.373  1.00
18.230 17.594  1.00
19.904 19.159  1.00
24.587 22.924  0.98
26.533 24.557  0.82
22.773 21.392  0.98
27.604 26.485  0.01
27.308 26.532  0.78
25.169 23.312  0.97
20.685 19.832  1.00
22.150 20.872  0.98
24.214 22.550  0.90
20.496 19.684  0.98
21.710 20.624  0.98
25.144 23.315  1.00
22.534 21.224  0.98
24.127 22.478  0.98
27.062 26.383  0.01
27.009 26.594  0.02
26.578 24.395  0.53
22.973 21.518  0.98
20.637 19.813  1.00
23.876 22.267  1.00
26.795 24.744  0.00
19.569 18.892  1.00
23.007 21.571  0.99
26.256 25.825  0.00
26.911 26.137  0.00
25.296 23.417  0.98
27.280 26.002  0.06
24.959 23.167  0.99
21.932 20.795  0.98
24.688 22.948  0.97
21.063 20.039  1.00
27.231 25.176  0.09
23.532 23.734  0.38
25.956 25.347  0.01
24.700 22.950  0.75
21.254 20.288  1.00
23.435 21.944  0.98
24.060 22.374  1.00
23.334 22.084  0.98
20.897 20.024  0.98
23.682 22.085  1.00
25.189 23.326  1.00
23.183 21.699  0.99
22.127 20.926  0.98
27.118 24.986  0.00
25.689 23.819  0.83
28.533 33.281  0.08
22.232 20.979  1.00
28.137 31.570  0.08
21.580 20.518  0.98
26.122 24.313  0.00
26.233 24.081  0.96
22.861 21.459  0.99
26.010 24.084  0.96
18.900 18.279  1.00
25.297 23.464  0.92
27.183 26.328  0.24
25.099 23.232  0.98
24.523 22.772  0.98
27.036 26.701  0.40
24.363 22.610  0.98
24.233 22.538  1.00
26.751 26.875  0.00
25.245 23.368  0.85
25.545 25.033  0.22
24.598 23.341  0.90
23.904 22.245  1.00
21.823 20.713  1.00
25.690 23.838  0.94
22.956 21.527  1.00
18.793 18.161  0.99
20.922 19.840  0.98
27.540 26.730  0.11
25.163 24.385  0.01
25.359 23.466  0.97
26.796 24.485  0.01
25.879 25.496  0.72
22.747 21.376  1.00
24.544 22.782  0.98
18.996 18.335  0.99
24.142 22.485  0.75
19.240 18.600  1.00
26.825 24.483  0.23
23.652 22.064  0.96
26.658 25.504  0.00
27.341 26.423  0.01
22.809 21.403  0.98
24.828 23.024  0.97
25.190 23.375  0.11
27.807 26.512  0.08
25.824 23.858  0.99
24.604 22.744  0.73
25.250 23.384  0.98
27.414 26.895  0.01
27.564 26.548  0.04
27.787 26.938  0.05
25.873 23.973  0.99
24.555 22.790  1.00
26.531 24.502  0.09
24.514 22.739  0.56
24.301 22.569  0.99
26.209 25.365  0.00
27.353 26.861  0.00
24.100 22.645  0.70
22.598 21.274  0.98
26.531 24.554  0.66
23.463 21.932  0.97
20.432 19.629  1.00
23.102 21.637  1.00
21.249 20.300  1.00
25.498 23.515  0.97
27.513 26.911  0.00
28.119 33.028  0.06
27.210 26.816  0.56
27.522 26.825  0.52
24.441 22.758  0.96
23.270 21.755  0.92
28.476 33.772  0.01
20.295 19.501  0.98
24.396 22.686  0.85
27.075 26.559  0.00
17.991 17.341  0.99
26.172 24.202  0.96
23.583 22.017  0.98
24.379 22.659  0.87
25.622 23.742  0.55
19.785 19.009  1.00
21.092 20.137  0.98
27.605 26.795  0.01
21.745 20.659  1.00
24.244 22.548  0.40
23.836 22.253  1.00
24.141 22.428  1.00
25.437 23.636  0.98
25.435 23.606  0.99
23.011 21.556  0.05
23.759 22.130  1.00
23.933 22.305  0.98
27.194 26.438  0.09
22.949 21.433  1.00
22.945 22.515  0.15
26.693 24.589  0.49
27.859 30.762  0.10
24.876 23.099  0.99
23.546 22.002  1.00
23.112 21.638  1.00
25.147 23.309  1.00
19.711 19.030  1.00
25.239 23.342  0.89
24.350 22.657  1.00
21.930 20.761  0.98
25.634 23.709  0.96
27.306 25.353  0.01
23.136 21.639  1.00
22.915 21.473  0.99
18.495 17.888  0.98
23.693 22.122  1.00
27.415 27.063  0.00
19.596 18.927  1.00
26.978 24.626  0.85
24.758 23.019  0.97
25.640 23.754  0.99
20.792 19.882  1.00
21.612 20.554  1.00
21.505 20.486  0.98
27.472 28.447  0.02
24.850 23.036  0.98
23.173 21.694  0.99
26.636 26.016  0.00
22.729 21.353  0.99
25.204 23.333  0.65
23.091 21.631  0.99
26.798 24.660  0.00
25.664 23.724  0.95
25.023 23.159  0.95
21.869 20.760  0.98
24.329 22.619  0.98
21.946 20.796  0.98
23.182 21.691  1.00
22.613 21.270  0.99
21.450 20.425  0.98
23.109 21.641  0.99
23.865 22.249  0.98
24.672 22.951  0.98
25.021 23.170  0.95
28.513 33.754  0.00
25.668 23.734  1.00
19.540 18.863  1.00
27.249 26.339  0.49
24.508 22.817  1.00
28.112 32.954  0.02
26.538 24.440  0.03
20.979 20.058  0.99
26.709 26.159  0.71
25.308 23.452  0.92
25.005 23.178  0.40
24.562 22.827  0.99
26.269 24.158  0.76
24.909 23.131  0.96
26.822 24.655  0.83
25.424 23.565  0.99
26.371 24.255  0.01
22.403 21.116  1.00
22.115 19.685  0.99
24.924 23.140  0.99
23.983 22.356  0.98
20.616 19.785  0.98
24.981 23.172  0.95
23.018 21.580  0.99
23.311 21.815  0.99
26.592 25.890  0.00
23.069 21.587  1.00
26.952 24.665  0.78
27.092 25.600  0.04
25.334 24.150  0.03
26.380 24.323  0.89
20.274 19.485  0.98
23.323 21.800  0.97
26.138 25.587  0.00
27.212 25.393  0.63
22.622 21.261  0.98
28.246 34.548  0.00
26.904 24.766  0.76
22.388 21.122  0.99
24.989 23.154  0.97
24.458 22.714  0.94
26.875 25.882  0.01
23.586 22.044  1.00
27.341 26.916  0.07
24.819 23.057  0.99
25.675 23.783  0.95
24.654 22.878  0.96
27.092 26.440  0.00
26.928 25.960  0.01
25.662 24.746  0.03
27.088 25.539  0.00
25.458 23.509  0.99
24.577 22.827  0.97
24.613 22.907  1.00
28.011 32.061  0.04
24.122 22.485  1.00
25.823 23.855  1.00
23.588 22.021  0.97
20.896 19.996  1.00
25.282 23.462  0.97
25.417 23.532  0.52
23.211 21.719  0.99
25.201 23.330  0.49
25.643 25.100  0.97
21.856 20.713  0.98
25.624 23.694  0.95
24.685 22.901  0.95
24.822 23.018  0.74
20.535 19.724  1.00
24.858 22.971  1.00
26.110 24.210  0.90
25.491 23.630  0.97
23.189 21.691  0.98
25.330 23.459  1.00
22.976 21.540  0.99
27.230 26.606  0.09
27.418 27.118  0.02
25.294 23.406  1.00
27.571 26.391  0.09
26.723 25.888  0.62
20.451 19.665  0.98
26.024 25.338  0.01
21.467 20.438  1.00
23.323 21.836  0.99
25.226 23.805  0.61
25.130 23.659  0.02
25.056 23.769  0.02
24.479 22.765  0.99
27.267 26.721  0.01
20.804 19.935  1.00
23.725 22.124  0.91
18.725 18.097  0.98
24.343 22.649  0.84
26.914 25.986  0.00
27.217 27.903  0.01
25.850 23.899  0.36
26.076 24.771  0.00
28.747 34.736  0.09
26.690 24.719  0.02
21.805 20.699  0.98
26.169 26.102  0.94
24.447 22.707  1.00
21.474 20.454  1.00
23.989 22.352  1.00
26.806 24.699  0.52
24.590 22.824  0.96
25.097 23.227  0.97
25.213 23.293  1.00
23.952 22.311  1.00
20.845 19.945  1.00
25.072 23.242  0.91
26.220 24.067  0.95
26.982 24.836  0.89
23.859 22.227  0.19
22.691 21.320  1.00
27.361 26.390  0.00
27.093 26.412  0.24
27.310 26.822  0.06
20.729 19.864  0.98
25.904 23.920  0.96
27.181 24.846  0.02
19.730 19.047  0.98
25.092 23.272  0.98
24.089 22.455  1.00
23.609 22.017  0.87
26.814 26.334  0.73
24.446 22.686  0.98
28.327 33.851  0.01
22.850 21.416  0.99
27.194 26.482  0.13
26.478 26.229  0.00
25.739 23.866  0.88
20.272 19.479  1.00
25.822 23.897  0.72
22.079 20.879  1.00
23.913 22.263  1.00
26.361 24.235  0.97
25.066 23.223  0.82
25.174 23.300  0.95
27.161 26.808  0.00
26.125 24.110  0.89
22.838 21.444  1.00
26.194 24.225  0.96
25.481 23.550  0.95
23.808 22.208  0.95
27.035 24.759  0.81
25.802 23.834  0.99
25.546 23.681  0.82
24.805 23.073  0.99
24.106 22.422  1.00
25.194 23.354  0.92
25.075 23.187  0.96
24.558 22.797  0.19
25.009 23.247  0.70
22.510 21.191  0.99
18.020 17.391  1.00
24.955 23.185  1.00
22.945 21.515  0.99
26.379 24.262  0.99
23.856 22.217  0.86
24.157 22.476  0.78
27.971 32.431  0.00
24.493 22.757  1.00
18.758 18.122  1.00
26.637 24.500  0.77
19.834 19.116  1.00
24.088 22.465  0.83
28.509 33.101  0.11
24.443 22.725  0.66
18.381 17.768  0.98
19.431 18.795  0.98
25.827 25.160  0.01
24.578 22.850  0.97
23.667 21.035  0.93
27.529 26.507  0.00
25.121 23.152  0.97
20.912 20.014  1.00
25.900 23.904  1.00
24.394 22.645  0.97
25.617 23.692  0.31
24.469 22.749  0.98
25.393 23.517  0.97
22.200 20.968  0.99
25.216 23.423  0.35
18.810 18.183  0.99
24.012 22.379  1.00
25.314 23.490  0.99
24.325 22.632  1.00
18.870 18.231  0.99
25.155 23.374  0.97
22.208 20.986  0.99
24.386 22.710  1.00
25.876 23.965  0.58
25.186 23.346  0.99
26.184 24.126  0.81
25.081 23.206  0.98
24.336 22.632  0.03
26.609 25.844  0.00
27.510 26.909  0.09
28.202 33.216  0.74
23.291 21.803  0.97
26.320 24.406  0.34
26.543 24.308  0.29
23.094 21.594  0.98
24.315 22.585  0.98
21.071 20.092  0.98
26.393 26.091  0.00
24.167 22.475  0.16
18.319 17.711  1.00
26.314 25.852  0.00
25.659 23.746  1.00
24.614 22.879  1.00
25.954 24.024  0.60
24.721 22.977  0.84
23.300 21.769  0.98
24.863 23.050  0.98
25.219 23.352  1.00
22.184 20.945  0.98
24.138 22.452  1.00
24.579 23.047  0.95
24.995 23.212  0.42
22.333 21.071  0.99
26.987 24.763  0.00
20.785 19.905  0.98
27.867 31.582  0.19
24.346 22.582  0.88
22.857 21.445  0.99
27.198 26.358  0.00
23.702 22.100  1.00
24.085 22.425  0.85
20.300 19.510  1.00
20.835 19.950  0.98
26.694 25.826  0.01
26.125 24.149  0.99
25.153 23.264  0.03
21.627 20.516  0.98
23.078 21.592  0.99
28.038 33.354  0.10
25.808 23.826  0.96
21.543 20.471  1.00
26.996 26.434  0.72
26.487 25.323  0.00
25.463 23.572  0.92
27.207 26.660  0.12
19.383 18.739  0.98
23.311 21.799  1.00
27.284 26.634  0.08
21.633 20.579  0.98
27.417 26.436  0.15
26.518 25.959  0.00
27.436 30.418  0.52
20.324 19.442  1.00
23.724 22.128  0.99
24.907 23.096  0.89
25.589 23.694  0.99
23.670 22.045  1.00
24.457 22.664  0.98
21.774 20.659  0.98
24.383 22.666  0.99
23.950 22.345  1.00
21.640 20.576  1.00
24.894 23.109  0.49
26.070 24.150  0.95
25.951 23.962  1.00
24.558 22.811  0.80
25.463 23.589  0.85
27.313 26.344  0.02
25.585 23.549  0.92
23.947 22.286  0.99
26.814 24.642  0.77
24.252 22.411  1.00
24.035 22.262  0.98
20.332 19.551  1.00
24.362 22.646  0.98
23.285 21.766  0.99
25.198 23.317  0.19
28.285 33.032  0.08
28.270 33.837  0.00
22.728 21.344  1.00
27.972 31.153  0.01
27.147 26.959  0.01
22.686 21.298  0.99
23.633 22.034  0.98
27.744 26.544  0.00
20.623 19.792  1.00
22.212 20.949  1.00
19.171 18.532  1.00
26.251 25.427  0.00
22.605 21.248  0.99
26.616 24.489  0.87
25.444 23.602  0.88
25.244 23.381  0.98
23.748 22.090  0.86
27.358 28.158  0.09
20.136 19.373  0.98
26.739 25.891  0.00
27.121 26.062  0.63
24.565 22.774  0.82
24.141 22.447  0.31
26.596 25.741  0.00
27.224 26.134  0.01
24.362 22.675  0.98
24.237 22.519  0.98
24.109 22.441  0.97
24.970 23.207  0.85
24.910 23.179  0.96
25.901 24.048  0.83
26.061 23.992  0.04
27.369 26.659  0.02
26.256 24.221  0.96
20.986 20.065  0.98
24.492 22.780  0.95
25.417 23.560  0.87
24.610 22.925  0.96
25.536 23.705  0.97
27.053 26.425  0.00
21.189 20.227  1.00
24.540 22.820  0.89
21.959 20.794  0.99
23.540 21.994  0.95
25.129 23.288  0.97
23.829 22.127  1.00
21.914 20.730  0.99
19.629 18.804  0.98
24.391 22.641  1.00
22.089 20.906  0.98
23.724 22.132  0.99
25.634 23.738  0.97
26.277 24.416  0.93
23.783 22.181  0.98
23.024 21.552  0.98
21.188 20.214  1.00
20.277 19.485  0.98
26.529 24.407  0.60
26.339 24.288  0.01
25.957 23.977  0.97
24.048 22.409  0.89
27.813 29.868  0.03
24.006 22.327  0.98
23.803 22.184  1.00
21.745 20.654  1.00
25.077 23.198  0.99
21.268 20.286  0.98
20.662 19.823  1.00
23.762 22.143  0.98
25.453 23.483  0.90
25.827 23.965  0.02
26.094 24.139  0.87
25.756 23.810  0.30
27.927 30.181  0.02
25.342 23.458  0.98
24.544 22.751  0.94
24.289 22.588  0.82
28.036 32.620  0.59
24.699 22.942  0.98
26.753 24.555  0.82
20.243 19.490  1.00
26.039 25.651  0.01
27.068 26.035  0.01
27.046 25.934  0.01
26.569 25.558  0.29
25.126 23.278  0.98
23.607 22.060  0.99
26.596 26.261  0.00
26.964 26.110  0.00
27.151 26.434  0.00
27.121 26.443  0.03
25.343 23.438  0.89
24.215 22.537  0.98
23.909 22.269  0.96
20.675 19.814  0.98
28.406 34.262  0.09
19.038 18.398  1.00
23.424 21.870  0.98
26.976 26.482  0.01
27.394 28.779  0.33
28.359 32.854  0.01
24.672 22.850  1.00
26.640 24.549  0.87
24.663 22.872  0.41
25.004 23.217  0.96
27.057 25.048  0.06
27.678 26.556  0.08
25.790 23.902  0.98
27.414 25.974  0.02
23.548 21.997  1.00
26.657 26.138  0.00
28.553 33.789  0.01
24.739 23.003  1.00
26.337 24.363  0.76
22.803 21.415  0.99
25.036 23.224  0.80
20.721 19.860  0.98
27.317 26.450  0.08
26.394 24.396  0.02
25.832 24.004  0.79
20.827 19.941  1.00
28.367 33.400  0.01
21.868 20.721  0.98
27.349 26.428  0.50
27.474 26.919  0.17
27.576 26.463  0.07
25.060 23.186  1.00
27.394 26.646  0.71
23.981 22.326  0.99
25.019 23.236  0.76
27.247 26.604  0.75
20.824 19.924  1.00
22.326 21.065  0.99
18.235 17.625  0.97
22.109 20.892  0.98
24.584 22.859  0.92
25.126 23.260  0.99
18.067 17.427  1.00
24.605 22.862  0.97
22.798 21.391  0.98
24.474 22.794  0.98
27.516 31.155  0.00
27.013 26.200  0.00
24.664 22.795  0.12
25.652 23.716  0.49
25.039 23.199  0.91
26.354 24.130  0.97
27.717 30.852  0.00
25.194 23.332  1.00
27.598 26.347  0.06
24.257 22.560  0.98
24.707 22.909  1.00
20.334 19.548  0.98
22.952 21.537  0.99
18.574 17.957  1.00
24.141 23.278  0.52
24.671 22.925  0.96
23.866 22.208  0.90
25.776 25.031  0.97
25.236 23.383  0.97
24.709 22.952  0.93
25.698 23.862  0.19
28.531 34.294  0.63
23.075 21.634  1.00
27.029 26.331  0.34
21.964 19.550  0.98
24.875 23.091  1.00
24.306 22.645  0.47
26.889 24.694  0.00
25.711 24.949  0.00
26.294 24.259  0.86
28.234 32.537  0.01
27.667 31.516  0.10
26.486 24.396  0.97
27.204 26.424  0.06
25.170 23.370  0.98
25.142 23.376  0.97
24.542 22.798  0.99
25.419 23.518  0.99
27.240 26.500  0.08
24.782 23.414  0.02
26.950 26.310  0.23
24.269 22.594  0.80
23.396 21.873  0.98
24.892 23.340  0.98
26.710 25.719  0.00
27.247 25.339  0.06
24.779 23.064  0.06
24.424 22.672  1.00
17.810 17.075  0.99
26.784 26.390  0.00
20.583 19.729  0.98
26.316 24.270  0.70
27.163 25.751  0.40
24.494 22.735  0.99
24.574 22.833  0.98
21.280 20.322  1.00
24.142 22.463  0.91
26.422 25.529  0.00
20.068 19.332  1.00
28.282 33.816  0.09
23.047 21.608  0.99
27.211 26.227  0.00
24.454 22.718  1.00
26.524 24.453  0.83
23.841 22.218  0.85
25.937 23.975  0.96
25.522 25.707  0.07
27.229 26.337  0.07
23.075 21.566  0.67
25.566 23.658  0.96
24.537 22.866  0.98
27.248 26.520  0.00
25.721 23.768  0.97
17.726 16.988  0.99
24.079 22.410  0.93
25.389 23.505  0.24
27.369 26.499  0.01
23.424 21.884  1.00
26.986 26.164  0.05
25.174 23.326  0.60
27.072 26.125  0.01
26.922 26.447  0.00
21.663 20.573  0.99
25.010 23.192  0.91
25.847 23.925  0.02
23.043 21.580  1.00
27.316 26.688  0.09
18.039 17.397  1.00
23.771 22.158  0.99
28.203 32.499  0.01
23.549 21.961  1.00
26.494 25.779  0.00
